日経会社コード,企業名称,株式コード,決算期,決算種別,連結基準,<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円)
0001192,ＯＫＩ,6703,2014/03,10,1,46901
0001192,ＯＫＩ,6703,2015/03,10,1,53632
0001192,ＯＫＩ,6703,2016/03,10,1,47829
0001192,ＯＫＩ,6703,2017/03,10,1,54164
0001192,ＯＫＩ,6703,2018/03,10,1,48698
0001192,ＯＫＩ,6703,2019/03,10,1,29730
0001192,ＯＫＩ,6703,2020/03,10,1,49227
0001193,岩崎通信機,6704,1984/03,10,1,17402
0001193,岩崎通信機,6704,1985/03,10,1,9052
0001193,岩崎通信機,6704,1986/03,10,1,10403
0001193,岩崎通信機,6704,1987/03,10,1,11832
0001193,岩崎通信機,6704,1988/03,10,1,13608
0001193,岩崎通信機,6704,1989/03,10,1,9999
0001193,岩崎通信機,6704,1990/03,10,1,8403
0001193,岩崎通信機,6704,1991/03,10,1,7958
0001193,岩崎通信機,6704,1992/03,10,1,7655
0001193,岩崎通信機,6704,1993/03,10,1,5311
0001193,岩崎通信機,6704,1994/03,10,1,5910
0001193,岩崎通信機,6704,1995/03,10,1,7597
0001193,岩崎通信機,6704,1996/03,10,1,4017
0001193,岩崎通信機,6704,1997/03,10,1,3862
0001193,岩崎通信機,6704,1998/03,10,1,4369
0001193,岩崎通信機,6704,1999/03,10,1,4214
0001193,岩崎通信機,6704,2000/03,10,1,4933
0001193,岩崎通信機,6704,2001/03,10,1,5432
0001193,岩崎通信機,6704,2002/03,10,1,5111
0001193,岩崎通信機,6704,2003/03,10,1,6485
0001193,岩崎通信機,6704,2004/03,10,1,7806
0001193,岩崎通信機,6704,2005/03,10,1,6122
0001193,岩崎通信機,6704,2006/03,10,1,4698
0001193,岩崎通信機,6704,2007/03,10,1,4014
0001193,岩崎通信機,6704,2008/03,10,1,6539
0001193,岩崎通信機,6704,2009/03,10,1,11488
0001193,岩崎通信機,6704,2010/03,10,1,9846
0001193,岩崎通信機,6704,2011/03,10,1,9790
0001193,岩崎通信機,6704,2012/03,10,1,8604
0001193,岩崎通信機,6704,2013/03,10,1,6811
0001193,岩崎通信機,6704,2014/03,10,1,6531
0001193,岩崎通信機,6704,2015/03,10,1,5849
0001193,岩崎通信機,6704,2016/03,10,1,9064
0001193,岩崎通信機,6704,2017/03,10,1,5965
0001193,岩崎通信機,6704,2018/03,10,1,6156
0001193,岩崎通信機,6704,2019/03,10,1,8280
0001193,岩崎通信機,6704,2020/03,10,1,8116
0001195,電気興業,6706,1984/05,10,1,4919
0001195,電気興業,6706,1985/05,10,1,4724
0001195,電気興業,6706,1986/05,10,1,4596
0001195,電気興業,6706,1987/05,10,1,6368
0001195,電気興業,6706,1988/05,10,1,8484
0001195,電気興業,6706,1989/05,10,1,9844
0001195,電気興業,6706,1990/05,10,1,10837
0001195,電気興業,6706,1991/05,10,1,8601
0001195,電気興業,6706,1992/03,10,1,9182
0001195,電気興業,6706,1993/03,10,1,11441
0001195,電気興業,6706,1994/03,10,1,15061
0001195,電気興業,6706,1995/03,10,1,9909
0001195,電気興業,6706,1996/03,10,1,11151
0001195,電気興業,6706,1997/03,10,1,12201
0001195,電気興業,6706,1998/03,10,1,7754
0001195,電気興業,6706,1999/03,10,1,9763
0001195,電気興業,6706,2000/03,10,1,16422
0001195,電気興業,6706,2001/03,10,1,16596
0001195,電気興業,6706,2002/03,10,1,14915
0001195,電気興業,6706,2003/03,10,1,13425
0001195,電気興業,6706,2004/03,10,1,18176
0001195,電気興業,6706,2005/03,10,1,17538
0001195,電気興業,6706,2006/03,10,1,16152
0001195,電気興業,6706,2007/03,10,1,19496
0001195,電気興業,6706,2008/03,10,1,21514
0001195,電気興業,6706,2009/03,10,1,21786
0001195,電気興業,6706,2010/03,10,1,26379
0001195,電気興業,6706,2011/03,10,1,26390
0001195,電気興業,6706,2012/03,10,1,24147
0001195,電気興業,6706,2013/03,10,1,25184
0001195,電気興業,6706,2014/03,10,1,25057
0001195,電気興業,6706,2015/03,10,1,20993
0001195,電気興業,6706,2016/03,10,1,22410
0001195,電気興業,6706,2017/03,10,1,19743
0001195,電気興業,6706,2018/03,10,1,18444
0001195,電気興業,6706,2019/03,10,1,19861
0001195,電気興業,6706,2020/03,10,1,18644
0001196,サンケン電気,6707,1978/03,10,1,3033
0001196,サンケン電気,6707,1979/03,10,1,3670
0001196,サンケン電気,6707,1980/03,10,1,4191
0001196,サンケン電気,6707,1981/03,10,1,4787
0001196,サンケン電気,6707,1982/03,10,1,4924
0001196,サンケン電気,6707,1983/03,10,1,6033
0001196,サンケン電気,6707,1984/03,10,1,5760
0001196,サンケン電気,6707,1985/03,10,1,7979
0001196,サンケン電気,6707,1986/03,10,1,8268
0001196,サンケン電気,6707,1987/03,10,1,9893
0001196,サンケン電気,6707,1988/03,10,1,16919
0001196,サンケン電気,6707,1989/03,10,1,30289
0001196,サンケン電気,6707,1990/03,10,1,26590
0001196,サンケン電気,6707,1991/03,10,1,31347
0001196,サンケン電気,6707,1992/03,10,1,28869
0001196,サンケン電気,6707,1993/03,10,1,16749
0001196,サンケン電気,6707,1994/03,10,1,17004
0001196,サンケン電気,6707,1995/03,10,1,23089
0001196,サンケン電気,6707,1996/03,10,1,25946
0001196,サンケン電気,6707,1997/03,10,1,26019
0001196,サンケン電気,6707,1998/03,10,1,21451
0001196,サンケン電気,6707,1999/03,10,1,24664
0001196,サンケン電気,6707,2000/03,10,1,25830
0001196,サンケン電気,6707,2001/03,10,1,12834
0001196,サンケン電気,6707,2002/03,10,1,13391
0001196,サンケン電気,6707,2003/03,10,1,16597
0001196,サンケン電気,6707,2004/03,10,1,18166
0001196,サンケン電気,6707,2005/03,10,1,11546
0001196,サンケン電気,6707,2006/03,10,1,12466
0001196,サンケン電気,6707,2007/03,10,1,10603
0001196,サンケン電気,6707,2008/03,10,1,9763
0001196,サンケン電気,6707,2009/03,10,1,13069
0001196,サンケン電気,6707,2010/03,10,1,12300
0001196,サンケン電気,6707,2011/03,10,1,12826
0001196,サンケン電気,6707,2012/03,10,1,9901
0001196,サンケン電気,6707,2013/03,10,1,12079
0001196,サンケン電気,6707,2014/03,10,1,14943
0001196,サンケン電気,6707,2015/03,10,1,17443
0001196,サンケン電気,6707,2016/03,10,1,17924
0001196,サンケン電気,6707,2017/03,10,1,22548
0001196,サンケン電気,6707,2018/03,10,1,32752
0001196,サンケン電気,6707,2019/03,10,1,23564
0001196,サンケン電気,6707,2020/03,10,1,40779
0001202,日本信号,6741,1980/10,10,1,3891
0001202,日本信号,6741,1981/10,10,1,4200
0001202,日本信号,6741,1982/10,10,1,4336
0001202,日本信号,6741,1983/10,10,1,5169
0001202,日本信号,6741,1984/10,10,1,4544
0001202,日本信号,6741,1985/10,10,1,4147
0001202,日本信号,6741,1986/10,10,1,4461
0001202,日本信号,6741,1987/03,10,1,5940
0001202,日本信号,6741,1988/03,10,1,7628
0001202,日本信号,6741,1989/03,10,1,7297
0001202,日本信号,6741,1990/03,10,1,9906
0001202,日本信号,6741,1991/03,10,1,8928
0001202,日本信号,6741,1992/03,10,1,11624
0001202,日本信号,6741,1993/03,10,1,5454
0001202,日本信号,6741,1994/03,10,1,7630
0001202,日本信号,6741,1995/03,10,1,5596
0001202,日本信号,6741,1996/03,10,1,6495
0001202,日本信号,6741,1997/03,10,1,4804
0001202,日本信号,6741,1998/03,10,1,7444
0001202,日本信号,6741,1999/03,10,1,7694
0001202,日本信号,6741,2000/03,10,1,9018
0001202,日本信号,6741,2001/03,10,1,10824
0001202,日本信号,6741,2002/03,10,1,9246
0001202,日本信号,6741,2003/03,10,1,8444
0001202,日本信号,6741,2004/03,10,1,10774
0001202,日本信号,6741,2005/03,10,1,10719
0001202,日本信号,6741,2006/03,10,1,8783
0001202,日本信号,6741,2007/03,10,1,9031
0001202,日本信号,6741,2008/03,10,1,7581
0001202,日本信号,6741,2009/03,10,1,9651
0001202,日本信号,6741,2010/03,10,1,11915
0001202,日本信号,6741,2011/03,10,1,11028
0001202,日本信号,6741,2012/03,10,1,6751
0001202,日本信号,6741,2013/03,10,1,9455
0001202,日本信号,6741,2014/03,10,1,11147
0001202,日本信号,6741,2015/03,10,1,17111
0001202,日本信号,6741,2016/03,10,1,13738
0001202,日本信号,6741,2017/03,10,1,12591
0001202,日本信号,6741,2018/03,10,1,11190
0001202,日本信号,6741,2019/03,10,1,12440
0001202,日本信号,6741,2020/03,10,1,12619
0001203,京三製作所,6742,1984/04,10,1,4753
0001203,京三製作所,6742,1985/04,10,1,4907
0001203,京三製作所,6742,1986/04,10,1,5332
0001203,京三製作所,6742,1987/04,10,1,5646
0001203,京三製作所,6742,1988/03,10,1,6458
0001203,京三製作所,6742,1989/03,10,1,4328
0001203,京三製作所,6742,1990/03,10,1,5547
0001203,京三製作所,6742,1991/03,10,1,7954
0001203,京三製作所,6742,1992/03,10,1,8372
0001203,京三製作所,6742,1993/03,10,1,8763
0001203,京三製作所,6742,1994/03,10,1,3653
0001203,京三製作所,6742,1995/03,10,1,5140
0001203,京三製作所,6742,1996/03,10,1,6077
0001203,京三製作所,6742,1997/03,10,1,8884
0001203,京三製作所,6742,1998/03,10,1,6916
0001203,京三製作所,6742,1999/03,10,1,9182
0001203,京三製作所,6742,2000/03,10,1,7649
0001203,京三製作所,6742,2001/03,10,1,5369
0001203,京三製作所,6742,2002/03,10,1,4187
0001203,京三製作所,6742,2003/03,10,1,7903
0001203,京三製作所,6742,2004/03,10,1,7849
0001203,京三製作所,6742,2005/03,10,1,6533
0001203,京三製作所,6742,2006/03,10,1,7259
0001203,京三製作所,6742,2007/03,10,1,5050
0001203,京三製作所,6742,2008/03,10,1,6556
0001203,京三製作所,6742,2009/03,10,1,6115
0001203,京三製作所,6742,2010/03,10,1,3094
0001203,京三製作所,6742,2011/03,10,1,3132
0001203,京三製作所,6742,2012/03,10,1,3453
0001203,京三製作所,6742,2013/03,10,1,3385
0001203,京三製作所,6742,2014/03,10,1,4699
0001203,京三製作所,6742,2015/03,10,1,4650
0001203,京三製作所,6742,2016/03,10,1,4695
0001203,京三製作所,6742,2017/03,10,1,4484
0001203,京三製作所,6742,2018/03,10,1,4135
0001203,京三製作所,6742,2019/03,10,1,5616
0001203,京三製作所,6742,2020/03,10,1,6115
0001205,能美防災,6744,1993/03,10,1,7728
0001205,能美防災,6744,1994/03,10,1,5583
0001205,能美防災,6744,1995/03,10,1,4292
0001205,能美防災,6744,1996/03,10,1,2652
0001205,能美防災,6744,1997/03,10,1,3874
0001205,能美防災,6744,1998/03,10,1,2891
0001205,能美防災,6744,1999/03,10,1,3775
0001205,能美防災,6744,2000/03,10,1,3405
0001205,能美防災,6744,2001/03,10,1,3868
0001205,能美防災,6744,2002/03,10,1,6658
0001205,能美防災,6744,2003/03,10,1,5655
0001205,能美防災,6744,2004/03,10,1,9277
0001205,能美防災,6744,2005/03,10,1,8564
0001205,能美防災,6744,2006/03,10,1,8434
0001205,能美防災,6744,2007/03,10,1,12216
0001205,能美防災,6744,2008/03,10,1,16078
0001205,能美防災,6744,2009/03,10,1,15964
0001205,能美防災,6744,2010/03,10,1,18764
0001205,能美防災,6744,2011/03,10,1,19297
0001205,能美防災,6744,2012/03,10,1,18554
0001205,能美防災,6744,2013/03,10,1,20447
0001205,能美防災,6744,2014/03,10,1,25164
0001205,能美防災,6744,2015/03,10,1,26940
0001205,能美防災,6744,2016/03,10,1,28192
